sector_name,subsector_name,series_id,series_name,year,country_name,country_value,income_group_name,income_group_average,subregion_name,region_name,region_average
"Democracy, Human Rights, and Governance",Women's Political Participation and Leadership,80001,"Varieties of Democracy: Freedom of domestic movement for women, original scale (0-4, higher indicates stronger electoral principles of democracy)",2012,Guinea,2.622,Lower Middle Income Country (World Bank Classification),3.28247058823529411764706,West Africa,Sub-Saharan Africa,3.32275510204081632653061
"Democracy, Human Rights, and Governance",Women's Political Participation and Leadership,80001,"Varieties of Democracy: Freedom of domestic movement for women, original scale (0-4, higher indicates stronger electoral principles of democracy)",2013,Guinea,2.245,Lower Middle Income Country (World Bank Classification),3.27350980392156862745098,West Africa,Sub-Saharan Africa,3.331428571428571
"Democracy, Human Rights, and Governance",Women's Political Participation and Leadership,80001,"Varieties of Democracy: Freedom of domestic movement for women, original scale (0-4, higher indicates stronger electoral principles of democracy)",2014,Guinea,2.245,Lower Middle Income Country (World Bank Classification),3.25841176470588235294118,West Africa,Sub-Saharan Africa,3.33318367346938775510204
"Democracy, Human Rights, and Governance",Women's Political Participation and Leadership,80001,"Varieties of Democracy: Freedom of domestic movement for women, original scale (0-4, higher indicates stronger electoral principles of democracy)",2015,Guinea,2.245,Lower Middle Income Country (World Bank Classification),3.2720980392156862745098,West Africa,Sub-Saharan Africa,3.32753061224489795918367
"Democracy, Human Rights, and Governance",Women's Political Participation and Leadership,80001,"Varieties of Democracy: Freedom of domestic movement for women, original scale (0-4, higher indicates stronger electoral principles of democracy)",2016,Guinea,2.245,Lower Middle Income Country (World Bank Classification),3.26464705882352941176471,West Africa,Sub-Saharan Africa,3.31240816326530612244898
"Democracy, Human Rights, and Governance",Women's Political Participation and Leadership,80001,"Varieties of Democracy: Freedom of domestic movement for women, original scale (0-4, higher indicates stronger electoral principles of democracy)",2017,Guinea,2.245,Lower Middle Income Country (World Bank Classification),3.24356862745098039215686,West Africa,Sub-Saharan Africa,3.26267346938775510204082
"Democracy, Human Rights, and Governance",Women's Political Participation and Leadership,80001,"Varieties of Democracy: Freedom of domestic movement for women, original scale (0-4, higher indicates stronger electoral principles of democracy)",2018,Guinea,2.448,Lower Middle Income Country (World Bank Classification),3.23,West Africa,Sub-Saharan Africa,3.27242857142857142857143
"Democracy, Human Rights, and Governance",Women's Political Participation and Leadership,80001,"Varieties of Democracy: Freedom of domestic movement for women, original scale (0-4, higher indicates stronger electoral principles of democracy)",2019,Guinea,2.248,Lower Middle Income Country (World Bank Classification),3.23180392156862745098039,West Africa,Sub-Saharan Africa,3.28030612244897959183673
"Democracy, Human Rights, and Governance",Women's Political Participation and Leadership,80001,"Varieties of Democracy: Freedom of domestic movement for women, original scale (0-4, higher indicates stronger electoral principles of democracy)",2020,Guinea,2.248,Lower Middle Income Country (World Bank Classification),3.19837254901960784313725,West Africa,Sub-Saharan Africa,3.27879591836734693877551
"Democracy, Human Rights, and Governance",Women's Political Participation and Leadership,80001,"Varieties of Democracy: Freedom of domestic movement for women, original scale (0-4, higher indicates stronger electoral principles of democracy)",2021,Guinea,2.248,Lower Middle Income Country (World Bank Classification),3.15476470588235294117647,West Africa,Sub-Saharan Africa,3.22493877551020408163265
"Democracy, Human Rights, and Governance",Women's Political Participation and Leadership,80001,"Varieties of Democracy: Freedom of domestic movement for women, original scale (0-4, higher indicates stronger electoral principles of democracy)",2022,Guinea,1.454,Lower Middle Income Country (World Bank Classification),3.17560784313725490196078,West Africa,Sub-Saharan Africa,3.232244897959184
Environment and Global Climate Change,Green Economy,83338,"SDG: Indicator: 17.7.1 Amount of tracked exported Environmentally Sound Technologies ($US, current)",2013,Guinea,8430589,Lower Middle Income Country (World Bank Classification),694044270.84444444444444444444444,West Africa,Sub-Saharan Africa,178624611.02777777777777777777778
Environment and Global Climate Change,Green Economy,83338,"SDG: Indicator: 17.7.1 Amount of tracked exported Environmentally Sound Technologies ($US, current)",2014,Guinea,5135082,Lower Middle Income Country (World Bank Classification),732347185.66666666666666666666667,West Africa,Sub-Saharan Africa,182333042.66666666666666666666667
Environment and Global Climate Change,Green Economy,83338,"SDG: Indicator: 17.7.1 Amount of tracked exported Environmentally Sound Technologies ($US, current)",2015,Guinea,8767884,Lower Middle Income Country (World Bank Classification),672636843.64444444444444444444444,West Africa,Sub-Saharan Africa,160294080.25641025641025641025641
Environment and Global Climate Change,Green Economy,83338,"SDG: Indicator: 17.7.1 Amount of tracked exported Environmentally Sound Technologies ($US, current)",2016,Guinea,16911283,Lower Middle Income Country (World Bank Classification),712527302.27272727272727272727273,West Africa,Sub-Saharan Africa,139670456.10256410256410256410256
Environment and Global Climate Change,Green Economy,83339,"SDG: Indicator: 17.7.1 Amount of tracked imported Environmentally Sound Technologies ($US, current)",2013,Guinea,131480376,Lower Middle Income Country (World Bank Classification),1595062759,West Africa,Sub-Saharan Africa,667659741.02702702702702702702703
Environment and Global Climate Change,Green Economy,83339,"SDG: Indicator: 17.7.1 Amount of tracked imported Environmentally Sound Technologies ($US, current)",2014,Guinea,128269735,Lower Middle Income Country (World Bank Classification),1783754309.5581395348837209302326,West Africa,Sub-Saharan Africa,681279064.83783783783783783783784
Environment and Global Climate Change,Green Economy,83339,"SDG: Indicator: 17.7.1 Amount of tracked imported Environmentally Sound Technologies ($US, current)",2015,Guinea,127857181,Lower Middle Income Country (World Bank Classification),1800842019,West Africa,Sub-Saharan Africa,613133562.69230769230769230769231
Environment and Global Climate Change,Green Economy,83339,"SDG: Indicator: 17.7.1 Amount of tracked imported Environmentally Sound Technologies ($US, current)",2016,Guinea,133794012,Lower Middle Income Country (World Bank Classification),1912779590.4222222222222222222222,West Africa,Sub-Saharan Africa,566760536
Environment and Global Climate Change,Policies and Institutions,84792,"U.S. foreign assistance, by sector, general environmental protection (appropriated and planned in current $US)",2007,Guinea,1000000,Lower Middle Income Country (World Bank Classification),4168000,West Africa,Sub-Saharan Africa,2953750
Environment and Global Climate Change,Policies and Institutions,84792,"U.S. foreign assistance, by sector, general environmental protection (appropriated and planned in current $US)",2010,Guinea,1056000,Lower Middle Income Country (World Bank Classification),6084913.04347826086956522,West Africa,Sub-Saharan Africa,4477777.77777777777777778
Information and Communications Technology (ICT),Digital Economy,86973,"Mobile Connectivity Index: Affordability: Taxation: Cost of taxes on handsets, score (0-100, higher is better)",2014,Guinea,3.107345,Lower Middle Income Country (World Bank Classification),58.99938568,West Africa,Sub-Saharan Africa,47.494175302325581395348837209302
Information and Communications Technology (ICT),Digital Economy,86973,"Mobile Connectivity Index: Affordability: Taxation: Cost of taxes on handsets, score (0-100, higher is better)",2015,Guinea,3.107345,Lower Middle Income Country (World Bank Classification),60.50676998,West Africa,Sub-Saharan Africa,51.534496720930232558139534883721
Information and Communications Technology (ICT),Digital Economy,86973,"Mobile Connectivity Index: Affordability: Taxation: Cost of taxes on handsets, score (0-100, higher is better)",2016,Guinea,33.538708,Lower Middle Income Country (World Bank Classification),58.97582328,West Africa,Sub-Saharan Africa,51.077528209302325581395348837209
Information and Communications Technology (ICT),Digital Economy,86973,"Mobile Connectivity Index: Affordability: Taxation: Cost of taxes on handsets, score (0-100, higher is better)",2017,Guinea,33.744604,Lower Middle Income Country (World Bank Classification),56.1425425,West Africa,Sub-Saharan Africa,48.260224790697674418604651162791
Information and Communications Technology (ICT),Digital Economy,86973,"Mobile Connectivity Index: Affordability: Taxation: Cost of taxes on handsets, score (0-100, higher is better)",2018,Guinea,33.739621,Lower Middle Income Country (World Bank Classification),54.98620314,West Africa,Sub-Saharan Africa,44.636498883720930232558139534884
Information and Communications Technology (ICT),Digital Economy,86973,"Mobile Connectivity Index: Affordability: Taxation: Cost of taxes on handsets, score (0-100, higher is better)",2019,Guinea,33.739621,Lower Middle Income Country (World Bank Classification),54.68458136,West Africa,Sub-Saharan Africa,42.417289511627906976744186046512
Information and Communications Technology (ICT),Digital Economy,86973,"Mobile Connectivity Index: Affordability: Taxation: Cost of taxes on handsets, score (0-100, higher is better)",2020,Guinea,33.761674,Lower Middle Income Country (World Bank Classification),55.87544682,West Africa,Sub-Saharan Africa,41.592335744186046511627906976744
Information and Communications Technology (ICT),Digital Economy,86973,"Mobile Connectivity Index: Affordability: Taxation: Cost of taxes on handsets, score (0-100, higher is better)",2021,Guinea,34.427145,Lower Middle Income Country (World Bank Classification),57.77645456,West Africa,Sub-Saharan Africa,43.226194906976744186046511627907
Information and Communications Technology (ICT),Digital Economy,86973,"Mobile Connectivity Index: Affordability: Taxation: Cost of taxes on handsets, score (0-100, higher is better)",2022,Guinea,34.427145,Lower Middle Income Country (World Bank Classification),58.96756492,West Africa,Sub-Saharan Africa,46.2661195348837209302326
Environment and Global Climate Change,Climate Change Risk,87025,"INFORM Climate Change Risk Index: Baseline (current) model risk, Climate change (0 to 10, lower is better)",2022,Guinea,4.4,Lower Middle Income Country (World Bank Classification),4.161111111111111,West Africa,Sub-Saharan Africa,4.883673469387755
Education,Literacy,1860,"Adult literacy rate, population 15+ years, both sexes (percentage)",2014,Guinea,32.003841,Lower Middle Income Country (World Bank Classification),72.889035066666666666666666666667,West Africa,Sub-Saharan Africa,65.4047883846153846153846
Education,Literacy,1860,"Adult literacy rate, population 15+ years, both sexes (percentage)",2018,Guinea,39.61768,Lower Middle Income Country (World Bank Classification),74.438143,West Africa,Sub-Saharan Africa,57.4277829166666666666667
Education,Literacy,1860,"Adult literacy rate, population 15+ years, both sexes (percentage)",2021,Guinea,45.330002,Lower Middle Income Country (World Bank Classification),80.0598866666666666666667,West Africa,Sub-Saharan Africa,69.147931068965517241379310344828
Education,Primary Education,1929,"Gross enrolment ratio, primary, both sexes (percentage)",2010,Guinea,84.24968,Lower Middle Income Country (World Bank Classification),107.78589016279069767441860465116,West Africa,Sub-Saharan Africa,104.249177105263157894737
Education,Primary Education,1929,"Gross enrolment ratio, primary, both sexes (percentage)",2011,Guinea,87.28553,Lower Middle Income Country (World Bank Classification),106.6093035,West Africa,Sub-Saharan Africa,103.78987813333333333333333333333
Education,Primary Education,1929,"Gross enrolment ratio, primary, both sexes (percentage)",2012,Guinea,89.208527,Lower Middle Income Country (World Bank Classification),106.3486635434782608695652173913,West Africa,Sub-Saharan Africa,103.68094942857142857142857142857
Education,Primary Education,1929,"Gross enrolment ratio, primary, both sexes (percentage)",2013,Guinea,91.144691,Lower Middle Income Country (World Bank Classification),105.680795454545454545455,West Africa,Sub-Saharan Africa,104.51772110256410256410256410256
Education,Primary Education,1929,"Gross enrolment ratio, primary, both sexes (percentage)",2014,Guinea,92.763741,Lower Middle Income Country (World Bank Classification),105.31828485416666666666666666667,West Africa,Sub-Saharan Africa,104.052683170731707317073
Education,Primary Education,1929,"Gross enrolment ratio, primary, both sexes (percentage)",2015,Guinea,86.671674,Lower Middle Income Country (World Bank Classification),105.519772954545454545455,West Africa,Sub-Saharan Africa,102.47315497727272727272727272727
Education,Primary Education,1929,"Gross enrolment ratio, primary, both sexes (percentage)",2017,Guinea,97.662435,Lower Middle Income Country (World Bank Classification),104.4766957872340425531914893617,West Africa,Sub-Saharan Africa,102.7222692619047619047619047619
Education,Primary Education,1929,"Gross enrolment ratio, primary, both sexes (percentage)",2019,Guinea,96.924992,Lower Middle Income Country (World Bank Classification),102.734975128205128205128,West Africa,Sub-Saharan Africa,102.77698214705882352941176470588
Education,Primary Education,1929,"Gross enrolment ratio, primary, both sexes (percentage)",2020,Guinea,100.78537,Lower Middle Income Country (World Bank Classification),103.97901348484848484848484848485,West Africa,Sub-Saharan Africa,102.1492968
Education,Primary Education,1929,"Gross enrolment ratio, primary, both sexes (percentage)",2018,Guinea,99.274584,Lower Middle Income Country (World Bank Classification),102.86157974418604651162790697674,West Africa,Sub-Saharan Africa,101.17282365789473684210526315789
Education,Primary Education,1929,"Gross enrolment ratio, primary, both sexes (percentage)",2016,Guinea,91.509171,Lower Middle Income Country (World Bank Classification),104.188173958333333333333,West Africa,Sub-Saharan Africa,101.83454730952380952380952380952
Gender,Government and Civil Society,2374,"Gender Inequality Index (GII), value (0-1, higher is greater inequality)",2011,Guinea,0.651,Lower Middle Income Country (World Bank Classification),0.5190425531914894,West Africa,Sub-Saharan Africa,0.593452381
Gender,Government and Civil Society,2374,"Gender Inequality Index (GII), value (0-1, higher is greater inequality)",2012,Guinea,0.648,Lower Middle Income Country (World Bank Classification),0.5108723404255319,West Africa,Sub-Saharan Africa,0.5885714285714286
Gender,Government and Civil Society,2374,"Gender Inequality Index (GII), value (0-1, higher is greater inequality)",2013,Guinea,0.644,Lower Middle Income Country (World Bank Classification),0.50606383,West Africa,Sub-Saharan Africa,0.5820714285714286
Gender,Government and Civil Society,2374,"Gender Inequality Index (GII), value (0-1, higher is greater inequality)",2014,Guinea,0.637,Lower Middle Income Country (World Bank Classification),0.49993617,West Africa,Sub-Saharan Africa,0.5781428571428571
Gender,Government and Civil Society,2374,"Gender Inequality Index (GII), value (0-1, higher is greater inequality)",2015,Guinea,0.63,Lower Middle Income Country (World Bank Classification),0.4922916666666667,West Africa,Sub-Saharan Africa,0.570906977
Gender,Government and Civil Society,2374,"Gender Inequality Index (GII), value (0-1, higher is greater inequality)",2016,Guinea,0.62,Lower Middle Income Country (World Bank Classification),0.4846041666666667,West Africa,Sub-Saharan Africa,0.5673255813953488
Gender,Government and Civil Society,2374,"Gender Inequality Index (GII), value (0-1, higher is greater inequality)",2017,Guinea,0.614,Lower Middle Income Country (World Bank Classification),0.480375,West Africa,Sub-Saharan Africa,0.5624418604651163
Gender,Government and Civil Society,2374,"Gender Inequality Index (GII), value (0-1, higher is greater inequality)",2018,Guinea,0.611,Lower Middle Income Country (World Bank Classification),0.4785625,West Africa,Sub-Saharan Africa,0.5610697674418605
Gender,Government and Civil Society,2374,"Gender Inequality Index (GII), value (0-1, higher is greater inequality)",2019,Guinea,0.607,Lower Middle Income Country (World Bank Classification),0.4769583333333333,West Africa,Sub-Saharan Africa,0.5579302325581395
Gender,Government and Civil Society,2374,"Gender Inequality Index (GII), value (0-1, higher is greater inequality)",2020,Guinea,0.622,Lower Middle Income Country (World Bank Classification),0.4747083333333333,West Africa,Sub-Saharan Africa,0.5562790697674419
Gender,Government and Civil Society,2374,"Gender Inequality Index (GII), value (0-1, higher is greater inequality)",2021,Guinea,0.621,Lower Middle Income Country (World Bank Classification),0.4733125,West Africa,Sub-Saharan Africa,0.5524651162790698
Domestic Revenue Mobilization,Regulatory and Business Environment,5038,Firms identifying tax rates as a major constraint (percentage),2006,Guinea,39.4,Lower Middle Income Country (World Bank Classification),29.2,West Africa,Sub-Saharan Africa,36.78461538461538
Domestic Revenue Mobilization,Regulatory and Business Environment,5038,Firms identifying tax rates as a major constraint (percentage),2016,Guinea,36.1,Lower Middle Income Country (World Bank Classification),34.27692307692308,West Africa,Sub-Saharan Africa,40.92222222222222
Education,Tertiary Education,5410,"Government expenditure per student, tertiary (percentage of GDP per capita)",2004,Guinea,295.31023,Lower Middle Income Country (World Bank Classification),107.366289333333333333333,West Africa,Sub-Saharan Africa,260.023259090909090909091
Education,Tertiary Education,5410,"Government expenditure per student, tertiary (percentage of GDP per capita)",2005,Guinea,216.40755,Lower Middle Income Country (World Bank Classification),120.230369411764705882353,West Africa,Sub-Saharan Africa,204.41088
Education,Tertiary Education,5410,"Government expenditure per student, tertiary (percentage of GDP per capita)",2008,Guinea,66.07549,Lower Middle Income Country (World Bank Classification),63.0213016666666666666667,West Africa,Sub-Saharan Africa,149.302366
Education,Tertiary Education,5410,"Government expenditure per student, tertiary (percentage of GDP per capita)",2009,Guinea,89.69088,Lower Middle Income Country (World Bank Classification),54.4720621739130434782609,West Africa,Sub-Saharan Africa,163.316568235294117647059
Education,Tertiary Education,5410,"Government expenditure per student, tertiary (percentage of GDP per capita)",2010,Guinea,95.63201,Lower Middle Income Country (World Bank Classification),83.0184095833333333333333,West Africa,Sub-Saharan Africa,242.408011363636363636364
Education,Tertiary Education,5410,"Government expenditure per student, tertiary (percentage of GDP per capita)",2011,Guinea,100.09901,Lower Middle Income Country (World Bank Classification),55.2886672727272727272727,West Africa,Sub-Saharan Africa,207.227449545454545454545
Education,Tertiary Education,5410,"Government expenditure per student, tertiary (percentage of GDP per capita)",2012,Guinea,64.45958,Lower Middle Income Country (World Bank Classification),55.3758431818181818181818,West Africa,Sub-Saharan Africa,136.769365217391304347826
Education,Tertiary Education,5410,"Government expenditure per student, tertiary (percentage of GDP per capita)",2013,Guinea,90.80184,Lower Middle Income Country (World Bank Classification),57.3428192,West Africa,Sub-Saharan Africa,100.837654761904761904762
Education,Tertiary Education,5410,"Government expenditure per student, tertiary (percentage of GDP per capita)",2014,Guinea,89.67391,Lower Middle Income Country (World Bank Classification),53.558558,West Africa,Sub-Saharan Africa,88.7023064705882352941176
Health,Nutrition,5436,"Prevalence of stunting, height for age (percentage of children under 5)",2012,Guinea,31.1,Lower Middle Income Country (World Bank Classification),21.63529411764706,West Africa,Sub-Saharan Africa,29.4875
Health,Nutrition,5436,"Prevalence of stunting, height for age (percentage of children under 5)",2016,Guinea,32.4,Lower Middle Income Country (World Bank Classification),24.54166666666667,West Africa,Sub-Saharan Africa,32.7
Health,Nutrition,5436,"Prevalence of stunting, height for age (percentage of children under 5)",2018,Guinea,30.3,Lower Middle Income Country (World Bank Classification),25.52941176470588,West Africa,Sub-Saharan Africa,32.77
Hunger and Food Security,Nutrition,5436,"Prevalence of stunting, height for age (percentage of children under 5)",2012,Guinea,31.1,Lower Middle Income Country (World Bank Classification),21.63529411764706,West Africa,Sub-Saharan Africa,29.4875
Hunger and Food Security,Nutrition,5436,"Prevalence of stunting, height for age (percentage of children under 5)",2016,Guinea,32.4,Lower Middle Income Country (World Bank Classification),24.54166666666667,West Africa,Sub-Saharan Africa,32.7
Hunger and Food Security,Nutrition,5436,"Prevalence of stunting, height for age (percentage of children under 5)",2018,Guinea,30.3,Lower Middle Income Country (World Bank Classification),25.52941176470588,West Africa,Sub-Saharan Africa,32.77
Health,Disease and Prevention,5461,"Tuberculosis case detection rate (percentage of, all forms)",2011,Guinea,59,Lower Middle Income Country (World Bank Classification),61.83333333333333,West Africa,Sub-Saharan Africa,54.65306122
Health,Disease and Prevention,5461,"Tuberculosis case detection rate (percentage of, all forms)",2012,Guinea,59,Lower Middle Income Country (World Bank Classification),63.24074074074074,West Africa,Sub-Saharan Africa,55.875
Health,Disease and Prevention,5461,"Tuberculosis case detection rate (percentage of, all forms)",2013,Guinea,58,Lower Middle Income Country (World Bank Classification),63.47169811320755,West Africa,Sub-Saharan Africa,55.89583333333333
Health,Disease and Prevention,5461,"Tuberculosis case detection rate (percentage of, all forms)",2014,Guinea,59,Lower Middle Income Country (World Bank Classification),63.85185185185185,West Africa,Sub-Saharan Africa,55.36734693877551
Health,Disease and Prevention,5461,"Tuberculosis case detection rate (percentage of, all forms)",2015,Guinea,59,Lower Middle Income Country (World Bank Classification),64.05660377358491,West Africa,Sub-Saharan Africa,55.64583333333333
Health,Disease and Prevention,5461,"Tuberculosis case detection rate (percentage of, all forms)",2016,Guinea,60,Lower Middle Income Country (World Bank Classification),64.27777777777778,West Africa,Sub-Saharan Africa,57.10204081632653
Health,Disease and Prevention,5461,"Tuberculosis case detection rate (percentage of, all forms)",2017,Guinea,64,Lower Middle Income Country (World Bank Classification),64.12962962962963,West Africa,Sub-Saharan Africa,57.75510204081633
Health,Disease and Prevention,5461,"Tuberculosis case detection rate (percentage of, all forms)",2018,Guinea,65,Lower Middle Income Country (World Bank Classification),65.40740740740741,West Africa,Sub-Saharan Africa,59.42857142857143
Health,Disease and Prevention,5461,"Tuberculosis case detection rate (percentage of, all forms)",2019,Guinea,72,Lower Middle Income Country (World Bank Classification),67.46296296296296,West Africa,Sub-Saharan Africa,61.16326530612245
Health,Disease and Prevention,5461,"Tuberculosis case detection rate (percentage of, all forms)",2020,Guinea,67,Lower Middle Income Country (World Bank Classification),59.24074074074074,West Africa,Sub-Saharan Africa,57.34693878
Health,Disease and Prevention,5461,"Tuberculosis case detection rate (percentage of, all forms)",2021,Guinea,79,Lower Middle Income Country (World Bank Classification),58.77777777777778,West Africa,Sub-Saharan Africa,59.44897959183673
Environment and Global Climate Change,Biodiversity,5481,Terrestrial protected areas (percentage of total land area),2016,Guinea,30.68,Lower Middle Income Country (World Bank Classification),15.45944444444444,West Africa,Sub-Saharan Africa,16.26408163265306
Environment and Global Climate Change,Biodiversity,5481,Terrestrial protected areas (percentage of total land area),2017,Guinea,35.646194,Lower Middle Income Country (World Bank Classification),15.4505687037037037037037,West Africa,Sub-Saharan Africa,16.8221741041666666666667
Environment and Global Climate Change,Biodiversity,5481,Terrestrial protected areas (percentage of total land area),2018,Guinea,35.646194,Lower Middle Income Country (World Bank Classification),15.4505687037037037037037,West Africa,Sub-Saharan Africa,16.8221741041666666666667
Environment and Global Climate Change,Biodiversity,5481,Terrestrial protected areas (percentage of total land area),2019,Guinea,35.64619,Lower Middle Income Country (World Bank Classification),15.6983069444444444444444,West Africa,Sub-Saharan Africa,17.0449944166666666666667
Environment and Global Climate Change,Biodiversity,5481,Terrestrial protected areas (percentage of total land area),2020,Guinea,35.82653,Lower Middle Income Country (World Bank Classification),15.6835625925925925925926,West Africa,Sub-Saharan Africa,17.8497591428571428571429
Environment and Global Climate Change,Biodiversity,5481,Terrestrial protected areas (percentage of total land area),2021,Guinea,37.565472,Lower Middle Income Country (World Bank Classification),15.9096774444444444444444,West Africa,Sub-Saharan Africa,17.8980571428571428571429
Environment and Global Climate Change,Biodiversity,5481,Terrestrial protected areas (percentage of total land area),2022,Guinea,37.565472,Lower Middle Income Country (World Bank Classification),15.9113957037037037037037,West Africa,Sub-Saharan Africa,17.9240717755102040816327
Environment and Global Climate Change,Water resources,5500,"Annual freshwater withdrawals, industry (percentage of total freshwater withdrawal)",2010,Guinea,7.792691,Lower Middle Income Country (World Bank Classification),9.498556188,West Africa,Sub-Saharan Africa,10.2114196739130434782609
Environment and Global Climate Change,Water resources,5500,"Annual freshwater withdrawals, industry (percentage of total freshwater withdrawal)",2011,Guinea,7.638563,Lower Middle Income Country (World Bank Classification),9.437913625,West Africa,Sub-Saharan Africa,10.1573977608695652173913
Environment and Global Climate Change,Water resources,5500,"Annual freshwater withdrawals, industry (percentage of total freshwater withdrawal)",2012,Guinea,7.491872,Lower Middle Income Country (World Bank Classification),9.342241125,West Africa,Sub-Saharan Africa,10.4566785416666666666667
Environment and Global Climate Change,Water resources,5500,"Annual freshwater withdrawals, industry (percentage of total freshwater withdrawal)",2013,Guinea,7.352093,Lower Middle Income Country (World Bank Classification),9.233803688,West Africa,Sub-Saharan Africa,10.4145051666666666666667
Environment and Global Climate Change,Water resources,5500,"Annual freshwater withdrawals, industry (percentage of total freshwater withdrawal)",2014,Guinea,7.218748,Lower Middle Income Country (World Bank Classification),9.121858875,West Africa,Sub-Saharan Africa,10.4618686666666666666667
Environment and Global Climate Change,Water resources,5500,"Annual freshwater withdrawals, industry (percentage of total freshwater withdrawal)",2015,Guinea,7.091403,Lower Middle Income Country (World Bank Classification),8.98415675,West Africa,Sub-Saharan Africa,10.5069811458333333333333
Environment and Global Climate Change,Water resources,5500,"Annual freshwater withdrawals, industry (percentage of total freshwater withdrawal)",2016,Guinea,6.969661,Lower Middle Income Country (World Bank Classification),9.21454379591836734693878,West Africa,Sub-Saharan Africa,10.3241807142857142857143
Environment and Global Climate Change,Water resources,5500,"Annual freshwater withdrawals, industry (percentage of total freshwater withdrawal)",2017,Guinea,6.853162,Lower Middle Income Country (World Bank Classification),9.74274144897959183673469,West Africa,Sub-Saharan Africa,10.3404931224489795918367
Environment and Global Climate Change,Water resources,5500,"Annual freshwater withdrawals, industry (percentage of total freshwater withdrawal)",2018,Guinea,6.741573,Lower Middle Income Country (World Bank Classification),9.50950679591836734693878,West Africa,Sub-Saharan Africa,10.3216534285714285714286
Environment and Global Climate Change,Water resources,5500,"Annual freshwater withdrawals, industry (percentage of total freshwater withdrawal)",2019,Guinea,6.741573,Lower Middle Income Country (World Bank Classification),9.4074686326530612244898,West Africa,Sub-Saharan Africa,10.3659101428571428571429
Environment and Global Climate Change,Water resources,5500,"Annual freshwater withdrawals, industry (percentage of total freshwater withdrawal)",2020,Guinea,6.741573,Lower Middle Income Country (World Bank Classification),9.47534508163265306122449,West Africa,Sub-Saharan Africa,10.3291839183673469387755
Environment and Global Climate Change,Biodiversity,5514,Terrestrial and marine protected areas (percentage of total territorial area),2016,Guinea,21.367326,Lower Middle Income Country (World Bank Classification),10.9423545,West Africa,Sub-Saharan Africa,11.93464
Environment and Global Climate Change,Biodiversity,5514,Terrestrial and marine protected areas (percentage of total territorial area),2017,Guinea,24.799285,Lower Middle Income Country (World Bank Classification),10.8536242407407407407407,West Africa,Sub-Saharan Africa,12.4123588333333333333333
Environment and Global Climate Change,Biodiversity,5514,Terrestrial and marine protected areas (percentage of total territorial area),2018,Guinea,24.799285,Lower Middle Income Country (World Bank Classification),10.8536242407407407407407,West Africa,Sub-Saharan Africa,12.4123588333333333333333
Environment and Global Climate Change,Biodiversity,5514,Terrestrial and marine protected areas (percentage of total territorial area),2019,Guinea,24.799265,Lower Middle Income Country (World Bank Classification),10.9911333518518518518519,West Africa,Sub-Saharan Africa,12.83373988
Environment and Global Climate Change,Biodiversity,5514,Terrestrial and marine protected areas (percentage of total territorial area),2020,Guinea,24.923897,Lower Middle Income Country (World Bank Classification),10.8953671481481481481481,West Africa,Sub-Saharan Africa,13.0747465510204081632653
Environment and Global Climate Change,Biodiversity,5514,Terrestrial and marine protected areas (percentage of total territorial area),2021,Guinea,26.125759,Lower Middle Income Country (World Bank Classification),11.0908578518518518518519,West Africa,Sub-Saharan Africa,13.3892692708333333333333
Environment and Global Climate Change,Biodiversity,5514,Terrestrial and marine protected areas (percentage of total territorial area),2022,Guinea,26.125759,Lower Middle Income Country (World Bank Classification),11.0892575,West Africa,Sub-Saharan Africa,13.1235679795918367346939
Environment and Global Climate Change,Biodiversity,5516,"Plant species (higher), threatened",2018,Guinea,70,Lower Middle Income Country (World Bank Classification),83.14814814814815,West Africa,Sub-Saharan Africa,99.28571428571429
Environment and Global Climate Change,Land resources,5540,Land area where elevation is below 5 meters (percentage of total land area),2015,Guinea,1.377854,Lower Middle Income Country (World Bank Classification),3.70384548148148148148148,West Africa,Sub-Saharan Africa,2.14327153061224489795918
Hunger and Food Security,Food Production,5558,Fertilizer consumption (kilograms per hectare of arable land),2011,Guinea,3.583103,Lower Middle Income Country (World Bank Classification),77.197892133333333333333333333333,West Africa,Sub-Saharan Africa,27.120789441860465116279069767442
Hunger and Food Security,Food Production,5558,Fertilizer consumption (kilograms per hectare of arable land),2012,Guinea,2.931833,Lower Middle Income Country (World Bank Classification),69.73888258,West Africa,Sub-Saharan Africa,31.372861893617021276595744680851
Hunger and Food Security,Food Production,5558,Fertilizer consumption (kilograms per hectare of arable land),2013,Guinea,2.868068,Lower Middle Income Country (World Bank Classification),72.67222772,West Africa,Sub-Saharan Africa,28.384940382978723404255319148936
Hunger and Food Security,Food Production,5558,Fertilizer consumption (kilograms per hectare of arable land),2014,Guinea,1.023087,Lower Middle Income Country (World Bank Classification),75.77378654,West Africa,Sub-Saharan Africa,29.321535191489361702127659574468
Hunger and Food Security,Food Production,5558,Fertilizer consumption (kilograms per hectare of arable land),2015,Guinea,0.912826,Lower Middle Income Country (World Bank Classification),70.255976740740740740740740740741,West Africa,Sub-Saharan Africa,36.531955795918367346938775510204
Hunger and Food Security,Food Production,5558,Fertilizer consumption (kilograms per hectare of arable land),2016,Guinea,0.757742,Lower Middle Income Country (World Bank Classification),71.644404,West Africa,Sub-Saharan Africa,33.316728040816326530612244897959
